time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.0933449911205,-0.097207712398,11.5105152625,6.20104845621,0.0187361152865,0.0,-0.213767673356,-0.376299366807,2.52810856724,-0.120335975756,0.00549969018345,0.0,492.565576935264,494.2988394885228,494.01292463190896,494.63613663295814
1.3800000000000008,-0.106572818571,-0.121563985576,11.6657833172,6.19347469108,0.0189686319082,0.0,-0.22718505741,-0.43632579901,2.64714311095,-0.141863155,0.000410408644254,0.0,450.04517291330484,449.6329934785494,450.9097845236216,449.1526915245107
1.4400000000000008,-0.120584522032,-0.149567092254,11.8268568831,6.1850211771,0.0190638634703,0.0,-0.239874834789,-0.497928976914,2.72170453142,-0.139019008696,0.00384276273143,0.0,435.5387295317467,435.82566912191254,437.54025377207404,437.758168429344
1.5000000000000009,-0.135395739073,-0.181618363199,11.994233799,6.17729002252,0.0191421817476,0.0,-0.253843679849,-0.57127062522,2.85708524091,-0.113826535416,-0.00432614046811,0.0,456.50603141210627,455.853714201585,455.49765992826394,457.4927133457507
1.560000000000001,-0.150990175765,-0.217925034972,12.1668510715,6.1708204829,0.0190365720167,0.0,-0.265952763903,-0.639560049804,2.8966325926,-0.0979371488976,0.00293301860308,0.0,426.98921116317115,427.60809017729645,425.7095899784694,427.0561280488684
1.620000000000001,-0.167319806672,-0.258495419404,12.3422340768,6.16491910538,0.0201391109954,0.0,-0.278437148299,-0.71333299164,2.94923802017,-0.0992073576592,0.0386368786033,0.0,429.62561686995923,432.64230580909276,431.98549672674767,431.86975942303786
1.680000000000001,-0.184538358957,-0.304249301655,12.5261116299,6.1587763519,0.023141555493,0.0,-0.295833836906,-0.812456280457,3.17926085031,-0.109620987519,0.0664130828501,0.0,485.4086721413319,487.489867142131,486.62885169395827,485.84053481854113
1.740000000000001,-0.202775003294,-0.355546560826,12.7193419993,6.15213343584,0.0270700945306,0.0,-0.312443996818,-0.898081635264,3.26138115295,-0.11299678084,0.0635325855302,0.0,442.8024585955001,442.5686120318305,443.7820363816868,443.4939652250327
1.8000000000000012,-0.222113696846,-0.412239153612,12.918399336,6.14582470536,0.031323176725,0.0,-0.33259395795,-0.99230556383,3.37338104731,-0.092840173758,0.0825639522613,0.0,452.1286729881243,453.66307519607443,452.9979591200148,454.6063106693031
1.8600000000000012,-0.242735024019,-0.474623345789,13.1234926245,6.14006967564,0.0370233257916,0.0,-0.355320470168,-1.08770040654,3.46263667212,-0.102911222314,0.112431203142,0.0,446.10916884386637,448.54864324705255,447.5817944251732,446.7535211416785
1.9200000000000013,-0.264811785616,-0.542732648799,13.3330929544,6.1337530345,0.044499643937,0.0,-0.38125991125,-1.18318435096,3.52367080746,-0.110483109644,0.141763916023,0.0,438.284543125558,440.72956225184174,439.21772097586444,438.5793742814636
1.9800000000000013,-0.288645750214,-0.616850884619,13.5473406515,6.12749027621,0.0537466824953,0.0,-0.414102419833,-1.28802651693,3.61740077922,-0.0943497993066,0.171453546319,0.0,448.834681985137,451.2593093307296,450.14982299794235,451.4440469291674
2.0400000000000014,-0.314753028932,-0.697681658268,13.7690491897,6.12199444966,0.0635479884885,0.0,-0.457235712643,-1.40686182714,3.77212046813,-0.0865964161159,0.137686297314,0.0,470.767833691403,468.1706214618491,470.79576646249365,471.3887533124462
2.1000000000000014,-0.343704119415,-0.785870322134,14.0006465045,6.11658145386,0.0724379876961,0.0,-0.508742872169,-1.53325621149,3.94691842464,-0.0986650012729,0.163537514242,0.0,477.1010680891969,479.08926649688345,478.0574898244117,477.13067991077156
2.1600000000000015,-0.375804422843,-0.881425334087,14.2406458047,6.11050793669,0.0830196183257,0.0,-0.562301374063,-1.65245545532,4.05237720407,-0.106907576846,0.194161534411,0.0,457.58744250272895,460.0470296333561,458.7848012210772,458.12126589043794
